Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RL,OpenOU,,CloseOU,
421,929,V,ATL,M FRIED -L,2,3,3,1,0,1,1,0,0,11,105,100,+1.5(-205),8,-110,8,-110
421,930,H,CLE,S BIEBER -R,0,0,0,0,0,0,2,1,2,5,-125,-110,-1.5(+172),8,-110,8,-110
422,951,V,ARI,Z GODLEY -R,0,0,1,0,0,0,7,4,0,12,125,123,+1.5(-180),7.5,-110,7.5,-105
422,952,H,PIT,J MUSGROVE -R,0,0,2,0,2,0,0,0,0,4,-145,-133,-1.5(+155),7.5,-110,7.5,-115
422,953,V,PHI,J ARRIETA -R,0,0,0,1,0,0,0,0,0,1,-115,-102,+1.5(-210),8,-110,9,100
422,954,H,NYM,S MATZ -L,0,0,2,0,1,0,2,0,x,5,-105,-108,-1.5(+176),8,-110,9,-120
422,955,V,MIL,A HOUSER -R,0,0,0,0,3,1,0,0,1,5,143,135,+1.5(-160),9,-110,8.5,-115
422,956,H,STL,J FLAHERTY -R,0,1,0,2,2,0,7,1,x,13,-163,-145,-1.5(+140),9,-110,8.5,-105
422,957,V,WAS,J HELLICKSON -R,2,0,0,3,0,0,0,0,0,5,118,112,+1.5(-163),-110,-110,-115,-105
422,958,H,COL,T ANDERSON -L,2,0,0,0,3,0,1,1,x,7,-138,-122,-1.5(+143),-110,-110,-115,-115
422,959,V,CWS,M BANUELOS -L,0,0,0,0,4,0,4,4,0,12,-110,-120,-1.5(+125),-110,-110,9.5,-110
422,960,H,BAL,D HESS -R,0,0,0,0,1,0,0,0,1,2,-110,110,+1.5(-145),-110,-110,9.5,-110
422,961,V,KAN,B KELLER -R,1,0,0,0,1,1,0,0,0,3,160,160,+1.5(-128),8,-110,7.5,-120
422,962,H,TAM,Y CHIRINOS -R,1,0,0,0,0,1,3,1,x,6,-185,-170,-1.5(+110),8,-110,7.5,100
422,965,V,MIN,J ODORIZZI -R,2,1,0,0,0,4,0,2,0,9,160,158,+1.5(-135),9,-110,9.5,-105
422,966,H,HOU,B PEACOCK -R,0,0,0,1,0,1,3,0,0,5,-185,-168,-1.5(+115),9,-110,9.5,-115
422,967,V,NYY,J HAPP -L,1,0,1,0,0,0,0,0,0,4,-115,105,+1.5(-200),8.5,-110,8.5,-105
422,968,H,LAA,M HARVEY -R,0,2,0,0,0,0,0,0,0,3,-105,-115,-1.5(+170),8.5,-110,8.5,-115
422,969,V,TEX,M MINOR -L,0,0,0,0,0,0,1,0,0,1,-110,130,+1.5(-165),8.5,-110,8.5,-110
422,970,H,OAK,C BASSITT -R,0,1,1,0,0,2,0,2,x,6,-110,-140,-1.5(+144),8.5,-110,8.5,-110
423,901,V,ATL,K GAUSMAN -R,0,0,0,0,1,3,1,1,0,6,-110,-122,-1.5(+140),8.5,-110,9.5,100
423,902,H,CIN,S GRAY -R,2,0,0,1,0,4,0,0,x,7,-110,112,+1.5(-160),8.5,-110,9.5,-120
423,903,V,ARI,L WEAVER -R,0,0,0,1,0,1,0,0,0,2,115,-104,+1.5(-212),7.5,-110,8,100
423,904,H,PIT,T WILLIAMS -R,0,1,0,0,0,0,0,0,0,1,-135,-106,-1.5(+178),7.5,-110,8,-120
423,905,V,PHI,Z EFLIN -R,0,0,0,0,0,0,0,0,0,0,105,113,+1.5(-180),8,-110,8.5,-110
423,906,H,NYM,Z WHEELER -R,0,3,0,1,4,1,0,0,x,9,-125,-123,-1.5(+155),8,-110,8.5,-110
423,907,V,MIL,Z DAVIES -R,0,0,0,0,1,1,0,0,1,3,110,107,+1.5(-177),8.5,-110,9,100
423,908,H,STL,Ponce de Leo -R,0,1,0,0,1,0,0,2,x,4,-130,-117,-1.5(+152),8.5,-110,9,-120
423,909,V,LAD,K MAEDA -R,0,0,1,0,0,0,1,0,0,2,-115,100,+1.5(-200),8,-110,8,-115
423,910,H,CUB,J QUINTANA -L,4,2,0,0,0,0,1,0,x,7,-105,-110,-1.5(+170),8,-110,8,-105
423,911,V,WAS,P CORBIN -L,0,0,4,0,0,0,0,0,2,6,-120,-154,-1.5(-112),-110,-110,-125,105
423,912,H,COL,J HOFFMAN -R,0,2,0,0,1,0,0,0,0,3,100,144,+1.5(-108),-110,-110,-125,-125
423,913,V,CWS,I NOVA -R,0,0,0,0,0,1,0,0,0,1,-130,-136,-1.5(+105),-110,-110,9.5,-120
423,914,H,BAL,A CASHNER -R,0,1,3,5,0,0,0,0,x,9,110,126,+1.5(-125),-110,-110,9.5,100
423,915,V,KAN,H BAILEY -R,0,0,0,0,0,0,1,1,0,2,155,170,+1.5(-125),8,-110,8,-110
423,916,H,TAM,R STANEK -R,1,3,0,0,0,1,0,0,x,5,-180,-185,-1.5(+105),8,-110,8,-110
423,917,V,DET,S TURNBULL -R,0,0,0,3,0,0,0,0,1,4,155,165,+1.5(-120),9.5,-110,9,-115
423,918,H,BOS,H VELAZQUEZ -R,0,0,0,0,0,0,1,1,0,2,-180,-180,-1.5(+100),9.5,-110,9,-105
423,919,V,MIN,M PINEDA -R,3,0,0,0,0,0,1,0,0,4,140,140,+1.5(-140),0.5,-110,9.5,-110
423,920,H,HOU,W MILEY -L,0,0,1,0,3,0,2,4,x,10,-160,-150,-1.5(+120),0.5,-110,9.5,-110
423,921,V,NYY,D GERMAN -R,1,1,0,0,2,0,2,1,0,7,-125,-105,-1.5(+148),8.5,-110,8.5,-115
423,922,H,LAA,C STRATTON -R,0,0,0,0,1,0,0,4,0,5,105,-105,+1.5(-170),8.5,-110,8.5,-105
423,923,V,TEX,L LYNN -R,1,1,0,0,0,1,0,0,2,5,115,130,+1.5(-145),8.5,-110,8,-125
423,924,H,OAK,F MONTAS -R,1,1,0,6,2,0,0,1,x,11,-135,-140,-1.5(+125),8.5,-110,8,105
423,925,V,SFO,J SAMARDZIJA -R,0,3,0,0,1,1,0,2,0,7,105,-104,+1.5(-215),8.5,-110,8.5,-105
423,926,H,TOR,T THORNTON -R,0,1,0,0,0,1,0,4,0,6,-125,-106,-1.5(+180),8.5,-110,8.5,-115
423,927,V,MIA,P LOPEZ -R,0,0,0,0,3,0,0,0,0,3,199,205,+1.5(+104),8,-110,7.5,-110
423,928,H,CLE,C CARRASCO -R,0,0,0,0,0,0,1,0,0,1,-240,-230,-1.5(-124),8,-110,7.5,-110
423,929,V,SEA,E Swanson -R,0,0,0,0,2,0,1,0,0,3,105,122,+1.5(-191),8,-110,8,-125
423,930,H,SDG,N MARGEVICIUS -L,0,3,0,0,0,3,0,0,x,6,-125,-132,-1.5(+165),8,-110,8,105
423,931,V,DET,M BOYD -L,0,0,0,1,1,1,0,3,1,7,176,200,+1.5(-115),8,-110,8,100
423,932,H,BOS,C SALE -L,0,0,2,0,0,1,0,0,1,4,-210,-220,-1.5(-105),8,-110,8,-120
424,951,V,MIL,J CHACIN -R,1,0,0,0,0,0,0,0,1,2,-105,115,+1.5(-165),9,-110,8.5,100
424,952,H,STL,A WAINWRIGHT -R,0,0,0,4,0,0,1,0,x,5,-115,-125,-1.5(+144),9,-110,8.5,-120
424,953,V,WAS,A SANCHEZ -R,0,1,2,0,0,0,0,0,2,5,125,150,+1.5(-119),-110,-110,-110,-110
424,954,H,COL,G MARQUEZ -R,0,0,4,2,0,0,0,3,x,9,-145,-160,-1.5(-101),-110,-110,-110,-110
424,955,V,ATL,M SOROKA -R,1,0,0,0,1,0,0,0,1,3,-113,-113,-1.5(+140),9,-110,9.5,-105
424,956,H,CIN,T ROARK -R,1,0,0,0,0,0,0,0,0,1,-107,103,+1.5(-160),9,-110,9.5,-115
424,957,V,ARI,M KELLY -R,2,2,0,0,1,0,3,3,0,11,115,100,+1.5(-205),8,-110,8,-105
424,958,H,PIT,J LYLES -R,0,0,0,1,0,1,0,0,0,2,-135,-110,-1.5(+172),8,-110,8,-115
424,959,V,PHI,V VELASQUEZ -R,1,0,0,0,0,0,0,3,2,6,-105,-126,-1.5(+115),8.5,-110,9,-120
424,960,H,NYM,J VARGAS -L,0,0,0,0,0,0,0,0,0,0,-115,116,+1.5(-135),8.5,-110,9,100
424,961,V,LAD,W BUEHLER -R,0,0,0,1,0,2,0,3,0,6,-115,-116,-1.5(+143),7.5,-110,8,100
424,962,H,CUB,C HAMELS -L,0,0,0,0,0,6,1,0,x,7,-105,106,+1.5(-163),7.5,-110,8,-120
424,963,V,KAN,J JUNIS -R,0,1,1,2,0,4,1,1,0,10,211,210,+1.5(-111),7,-110,7,100
424,964,H,TAM,B SNELL -L,1,0,0,0,0,0,1,0,0,2,-255,-240,-1.5(-109),7,-110,7,-120
424,965,V,TEX,K DOWDY -R,0,1,1,1,0,1,1,0,0,5,125,150,+1.5(-140),9,-110,9.5,100
424,966,H,OAK,A BROOKS -R,0,3,0,0,2,0,0,0,1,6,-145,-160,-1.5(+120),9,-110,9.5,-120
424,967,V,CWS,E SANTANA -R,0,0,1,0,0,1,0,0,1,3,-110,115,+1.5(-173),-110,-110,9.5,-110
424,968,H,BAL,J MEANS -L,2,1,0,1,0,0,0,0,x,4,-110,-125,-1.5(+150),-110,-110,9.5,-110
424,969,V,DET,T ROSS -R,0,0,0,0,0,1,0,0,3,4,172,195,+1.5(+103),9,-110,9.5,-105
424,970,H,BOS,E RODRIGUEZ -L,0,2,0,0,2,0,0,7,x,11,-205,-215,-1.5(-123),9,-110,9.5,-115
424,971,V,MIN,K STEWART -R,0,0,0,1,0,0,0,0,0,1,218,210,+1.5(+105),8.5,-110,9,100
424,972,H,HOU,J VERLANDER -R,0,1,2,2,0,0,0,2,x,7,-265,-240,-1.5(-125),8.5,-110,9,-120
424,973,V,NYY,C SABATHIA -L,0,0,0,0,0,2,3,0,1,6,-105,-114,-1.5(+140),8.5,-110,8.5,100
424,974,H,LAA,C BEDROSIAN -R,1,0,0,4,0,0,0,0,0,5,-115,104,+1.5(-160),8.5,-110,8.5,-120
424,975,V,MIA,S ALCANTARA -R,0,0,0,0,1,0,0,1,0,2,146,147,+1.5(-150),9,-110,9,-120
424,976,H,CLE,J RODRIGUEZ -R,1,0,1,0,0,0,0,4,x,6,-167,-157,-1.5(+130),9,-110,9,100
424,977,V,SEA,F HERNANDEZ -R,0,0,0,0,0,0,0,0,0,0,148,148,+1.5(-134),8.5,-110,8.5,-115
424,978,H,SDG,C PADDACK -R,0,1,0,0,0,0,0,0,x,1,-170,-158,-1.5(+115),8.5,-110,8.5,-105
424,979,V,SFO,D POMERANZ -L,0,0,0,1,1,2,0,0,0,4,104,-122,-1.5(+137),9,-110,8.5,105
424,980,H,TOR,C BUCHHOLZ -R,0,0,0,0,0,0,0,0,0,0,-124,112,+1.5(-157),9,-110,8.5,-125
425,901,V,ARI,Z GREINKE -R,2,0,0,1,2,0,0,0,0,5,-105,-105,+1.5(-215),7,-110,7,105
425,902,H,PIT,J TAILLON -R,0,0,0,0,0,0,0,0,0,0,-115,-105,-1.5(+180),7,-110,7,-125
425,903,V,LAD,R STRIPLING -R,0,0,0,0,1,0,0,1,0,2,-115,-116,-1.5(+135),8,-110,8.5,105
425,904,H,CUB,J LESTER -L,0,0,0,0,0,0,0,0,1,1,-105,106,+1.5(-155),8,-110,8.5,-125
425,905,V,ATL,J TEHERAN -R,0,0,0,0,0,0,0,2,0,2,120,128,+1.5(-148),8.5,-110,9,-120
425,906,H,CIN,L CASTILLO -R,0,0,1,0,2,0,0,1,x,4,-140,-138,-1.5(+129),8.5,-110,9,100
425,907,V,MIA,C SMITH -L,0,0,1,0,0,0,0,0,0,3,155,175,+1.5(-130),7.5,-110,7.5,100
425,908,H,PHI,A NOLA -R,0,1,0,0,0,0,0,0,0,1,-180,-190,-1.5(+110),7.5,-110,7.5,-120
425,909,V,DET,J ZIMMERMANN -R,0,0,3,0,0,0,0,0,0,3,160,205,+1.5(-101),9.5,-110,9.5,-115
425,910,H,BOS,R PORCELLO -R,0,2,3,1,0,1,0,0,x,7,-185,-230,-1.5(-119),9.5,-110,9.5,-105
425,911,V,CLE,T BAUER -R,0,0,1,0,1,0,0,0,0,2,133,135,+1.5(-145),7.5,-110,7.5,-115
425,912,H,HOU,G COLE -R,0,0,1,0,0,0,0,0,0,1,-153,-145,-1.5(+125),7.5,-110,7.5,-105
425,913,V,NYY,M TANAKA -R,0,0,1,1,2,0,0,1,0,5,-130,-112,+1.5(-220),8.5,-110,8,-110
425,914,H,LAA,T CAHILL -R,0,0,0,0,4,2,5,0,x,11,110,102,-1.5(+184),8.5,-110,8,-110
425,915,V,TEX,T HEARN -L,0,0,0,0,0,0,0,2,0,2,148,133,+1.5(-159),9,-110,8.5,-115
425,916,H,SEA,M GONZALES -L,5,0,0,2,2,3,2,0,x,14,-170,-143,-1.5(+138),9,-110,8.5,-105
426,951,V,MIA,J URENA -R,0,0,0,0,0,0,0,0,0,0,160,160,+1.5(-135),8,-110,8.5,-120
426,952,H,PHI,J EICKHOFF -R,1,0,0,1,0,0,0,2,x,4,-185,-170,-1.5(+115),8,-110,8.5,100
426,953,V,SDG,M STRAHM -L,0,0,0,0,1,0,1,1,1,4,160,190,+1.5(-124),7.5,-110,7,-130
426,954,H,WAS,M SCHERZER -R,0,0,0,2,0,0,0,1,0,3,-185,-210,-1.5(+104),7.5,-110,7,110
426,955,V,MIL,C ANDERSON -R,0,0,5,0,4,0,0,1,0,10,144,162,+1.5(-151),7,-110,7,-120
426,956,H,NYM,J DEGROM -R,0,0,0,1,1,0,0,0,0,2,-165,-174,-1.5(+131),7,-110,7,100
426,957,V,COL,A SENZATELA -R,0,0,0,2,0,2,1,3,0,8,148,150,+1.5(-145),8.5,-110,8.5,-110
426,958,H,ATL,M FRIED -L,1,0,0,1,0,1,0,0,1,4,-170,-160,-1.5(+125),8.5,-110,8.5,-110
426,959,V,CIN,A DESCLAFANI -R,1,0,0,2,1,0,0,2,6,12,140,135,+1.5(-150),9,-110,8,-120
426,960,H,STL,M MIKOLAS -R,0,0,0,0,0,0,1,0,0,1,-160,-145,-1.5(+130),9,-110,8,100
426,961,V,CUB,K HENDRICKS -R,0,0,2,1,0,0,0,0,0,3,-105,-102,+1.5(-200),8.5,-110,9,-115
426,962,H,ARI,R RAY -L,3,0,1,0,3,0,0,1,x,8,-115,-108,-1.5(+170),8.5,-110,9,-105
426,963,V,PIT,C ARCHER -R,1,0,0,1,0,0,0,0,0,2,151,165,+1.5(-130),7.5,-110,7.5,100
426,964,H,LAD,H RYU -L,2,1,0,3,0,0,0,0,x,6,-175,-180,-1.5(+110),7.5,-110,7.5,-120
426,965,V,OAK,M FIERS -R,0,0,0,0,0,0,0,2,0,2,115,114,+1.5(-170),8.5,-110,9,-120
426,966,H,TOR,M STROMAN -R,1,0,1,0,0,0,0,0,2,4,-135,-124,-1.5(+148),8.5,-110,9,100
426,969,V,BAL,A COBB -R,0,0,0,0,0,1,0,0,0,1,163,170,+1.5(-125),9.5,-110,9.5,100
426,970,H,MIN,M PEREZ -L,3,0,1,1,1,0,0,0,x,6,-190,-185,-1.5(+105),9.5,-110,9.5,-120
426,971,V,DET,D NORRIS -L,2,1,2,3,1,1,0,1,0,11,125,117,+1.5(-170),8.5,-110,8.5,-115
426,972,H,CWS,C RODON -L,1,0,0,1,2,5,2,0,1,12,-145,-127,-1.5(+148),8.5,-110,8.5,-105
426,973,V,CLE,C KLUBER -R,0,0,1,1,1,0,1,0,2,6,135,113,+1.5(-175),8.5,-110,8.5,-130
426,974,H,HOU,C MCHUGH -R,0,2,0,1,0,0,0,0,0,3,-155,-123,-1.5(+151),8.5,-110,8.5,110
426,975,V,LAA,T SKAGGS -L,2,0,0,0,1,1,0,1,0,5,-125,-105,-1.5(+148),9,-110,9,-105
426,976,H,KAN,D DUFFY -L,0,0,0,0,0,0,0,0,1,1,105,-105,+1.5(-170),9,-110,9,-115
426,977,V,TEX,S MILLER -R,0,0,0,2,0,0,0,1,1,4,151,130,+1.5(-160),9,-110,9.5,100
426,978,H,SEA,Y KIKUCHI -L,0,0,3,0,1,0,0,0,0,5,-175,-140,-1.5(+140),9,-110,9.5,-120
426,979,V,NYY,J PAXTON -L,2,0,1,0,1,1,0,0,2,7,-115,-110,-1.5(+160),7,-110,6,-110
426,980,H,SFO,M BUMGARNER -L,1,0,0,0,0,2,0,0,0,3,-105,100,+1.5(-185),7,-110,6,-110
427,901,V,CIN,T MAHLE -R,0,0,2,0,0,1,0,0,0,3,125,113,+1.5(-180),9,-110,9,-115
427,902,H,STL,D HUDSON -R,0,0,3,0,2,1,0,0,x,6,-145,-123,-1.5(+155),9,-110,9,-105
427,903,V,SDG,E LAUER -L,0,2,0,0,0,0,0,0,0,8,155,152,+1.5(-147),8,-110,8.5,-105
427,904,H,WAS,S STRASBURG -R,0,0,0,0,0,2,0,0,0,3,-180,-162,-1.5(+127),8,-110,8.5,-115
427,905,V,MIA,T RICHARDS -R,0,0,1,0,0,4,2,2,0,9,160,180,+1.5(-115),8,-110,8,-115
427,906,H,PHI,J ARRIETA -R,0,4,0,1,5,0,0,2,x,12,-185,-200,-1.5(-105),8,-110,8,-105
427,907,V,MIL,B WOODRUFF -R,1,0,2,2,0,1,0,2,0,8,130,122,+1.5(-185),7.5,-110,7,-125
427,908,H,NYM,N SYNDERGAARD -R,0,0,1,0,0,0,4,1,0,6,-150,-132,-1.5(+160),7.5,-110,7,105
427,909,V,COL,J GRAY -R,0,1,0,1,0,0,2,0,5,9,-105,102,+1.5(-210),8,-110,8.5,-115
427,910,H,ATL,M FOLTYNEWICZ -R,1,1,0,0,3,0,0,0,0,5,-115,-112,-1.5(+176),8,-110,8.5,-105
427,911,V,CUB,Y DARVISH -R,0,0,5,0,2,0,2,0,0,9,-115,104,-1.5(+149),9,-110,-125,105
427,912,H,ARI,Z GODLEY -R,0,0,0,0,0,1,0,0,0,1,-105,-114,+1.5(-172),9,-110,-125,-125
427,913,V,PIT,J MUSGROVE -R,0,0,1,0,0,0,0,0,0,1,163,190,+1.5(-117),7,-110,7.5,100
427,914,H,LAD,C KERSHAW -L,0,0,0,0,0,0,3,0,x,3,-190,-210,-1.5(-104),7,-110,7.5,-120
427,915,V,BAL,D STRAILY -R,0,0,0,1,1,0,0,0,0,2,215,225,+1.5(+101),9,-110,9,100
427,916,H,MIN,J BERRIOS -R,0,0,1,0,0,2,2,4,x,9,-260,-255,-1.5(-121),9,-110,9,-120
427,917,V,OAK,B ANDERSON -L,0,0,0,0,1,0,0,0,0,1,-115,-105,-1.5(+148),9,-110,9,-120
427,918,H,TOR,A SANCHEZ -R,2,2,0,0,2,1,0,0,x,7,-105,-105,+1.5(-170),9,-110,9,100
427,919,V,CLE,S BIEBER -R,0,0,0,1,0,0,2,0,0,3,125,140,+1.5(-160),8.5,-110,9,100
427,920,H,HOU,B PEACOCK -R,0,1,0,0,0,2,0,0,0,4,-145,-150,-1.5(+140),8.5,-110,9,-120
427,921,V,TAM,C MORTON -R,1,0,0,1,0,0,0,0,0,2,120,120,+1.5(-185),8.5,-110,9,110
427,922,H,BOS,D PRICE -L,0,0,0,0,0,0,0,1,0,1,-140,-130,-1.5(+160),8.5,-110,9,-130
427,925,V,LAA,J BARRIA -R,1,0,0,3,0,0,0,0,0,4,-110,-116,-1.5(+142),9,-110,9,100
427,926,H,KAN,J LOPEZ -R,0,1,6,0,2,0,0,0,x,9,-110,106,+1.5(-163),9,-110,9,-120
427,927,V,TEX,M MINOR -L,3,3,2,0,1,1,0,1,4,15,105,-107,-1.5(+143),8.5,-110,8.5,100
427,928,H,SEA,M LEAKE -R,1,0,0,0,0,0,0,0,0,1,-125,-103,+1.5(-164),8.5,-110,8.5,-120
427,929,V,NYY,J HAPP -L,0,0,1,0,5,0,0,0,0,6,-120,-104,+1.5(-215),8,-110,7.5,105
427,930,H,SFO,D HOLLAND -L,0,0,0,0,0,0,0,0,4,4,100,-106,-1.5(+180),8,-110,7.5,-125
428,951,V,MIA,P LOPEZ -R,0,0,0,1,0,0,0,0,0,1,148,160,+1.5(-140),8,-110,7.5,-110
428,952,H,PHI,Z EFLIN -R,1,0,2,0,0,1,0,1,x,5,-170,-170,-1.5(+120),8,-110,7.5,-110
428,953,V,MIL,G GONZALEZ -L,0,0,0,0,0,0,2,0,0,2,-101,112,+1.5(-190),8,-110,8,-115
428,954,H,NYM,S MATZ -L,1,1,0,0,0,0,1,2,x,5,-119,-122,-1.5(+163),8,-110,8,-105
428,955,V,COL,T ANDERSON -L,0,0,4,1,0,1,0,1,0,7,140,155,+1.5(-135),9,-110,9,-120
428,956,H,ATL,K GAUSMAN -R,3,0,1,1,0,0,0,3,x,8,-160,-165,-1.5(+115),9,-110,9,100
428,957,V,SDG,J LUCCHESI -L,1,1,4,0,0,0,0,0,0,6,110,-121,-1.5(+129),8.5,-110,8.5,-120
428,958,H,WAS,J HELLICKSON -R,0,0,4,1,1,0,0,0,0,7,-130,111,+1.5(-149),8.5,-110,8.5,100
428,959,V,CIN,S GRAY -R,0,0,0,0,0,0,0,0,2,2,120,130,+1.5(-174),8,-110,7.5,-105
428,960,H,STL,J FLAHERTY -R,0,0,0,2,0,0,0,3,x,5,-140,-140,-1.5(+150),8,-110,7.5,-115
428,961,V,CUB,J QUINTANA -L,0,0,2,1,0,0,0,0,0,6,-110,-110,-1.5(+148),9,-110,8.5,-125
428,962,H,ARI,L WEAVER -R,0,0,0,1,0,2,0,0,0,5,-110,100,+1.5(-170),9,-110,8.5,105
428,963,V,PIT,T WILLIAMS -R,1,4,0,0,0,0,0,1,0,6,148,170,+1.5(-130),8,-110,8,-105
428,964,H,LAD,R HILL -L,1,0,0,1,3,0,2,0,x,7,-170,-185,-1.5(+110),8,-110,8,-115
428,965,V,TAM,T GLASNOW -R,2,2,0,0,0,0,0,0,1,5,125,120,+1.5(-170),8.5,-110,8,-110
428,966,H,BOS,C SALE -L,0,0,0,0,0,1,1,0,0,2,-145,-130,-1.5(+148),8.5,-110,8,-110
428,967,V,OAK,C BASSITT -R,0,0,1,0,0,0,0,0,0,4,-119,-125,-1.5(+120),9,-110,9.5,100
428,968,H,TOR,T THORNTON -R,1,0,0,0,0,0,0,0,0,5,-101,115,+1.5(-140),9,-110,9.5,-120
428,969,V,DET,M BOYD -L,0,1,0,0,0,0,0,0,0,1,NL,-120,-1.5(+140),8.5,-110,8,-105
428,970,H,CWS,M BANUELOS -L,2,0,0,0,0,0,1,1,x,4,NL,110,+1.5(-160),8.5,-110,8,-115
428,971,V,BAL,D BUNDY -R,0,0,0,0,0,0,1,0,0,1,160,190,+1.5(-110),9,-110,9,110
428,972,H,MIN,K GIBSON -R,1,0,3,0,0,0,0,0,x,4,-185,-210,-1.5(-110),9,-110,9,-130
428,973,V,LAA,M HARVEY -R,3,0,1,0,0,0,0,0,3,7,-105,-110,-1.5(+148),9,-110,9.5,110
428,974,H,KAN,H BAILEY -R,0,0,0,1,0,0,0,1,1,3,-115,100,+1.5(-170),9,-110,9.5,-130
428,975,V,TEX,L LYNN -R,1,0,4,0,4,0,1,3,1,14,115,117,+1.5(-170),9,-110,8.5,-120
428,976,H,SEA,E Swanson -R,0,0,0,1,0,0,0,0,0,1,-135,-127,-1.5(+148),9,-110,8.5,100
428,977,V,CLE,C CARRASCO -R,0,0,0,1,0,0,0,0,0,1,115,-102,-1.5(+167),8.5,-110,8.5,-115
428,978,H,HOU,W MILEY -L,0,0,0,0,0,0,4,0,x,4,-135,-108,+1.5(-193),8.5,-110,8.5,-105
428,979,V,NYY,D GERMAN -R,2,2,2,0,0,2,0,0,3,11,-115,-125,-1.5(+130),7.5,-110,7.5,105
428,980,H,SFO,D RODRIGUEZ -R,0,0,0,0,0,4,0,0,1,5,-105,115,+1.5(-150),7.5,-110,7.5,-125
429,901,V,STL,M WACHA -R,0,0,0,0,6,0,0,0,0,6,135,124,+1.5(-170),8,-110,8.5,-105
429,902,H,WAS,P CORBIN -L,0,3,0,0,0,0,0,0,0,3,-155,-134,-1.5(+148),8,-110,8.5,-115
429,903,V,CIN,T ROARK -R,0,4,0,0,0,0,0,0,1,5,125,142,+1.5(-150),8,-110,7.5,100
429,904,H,NYM,Z WHEELER -R,0,2,0,2,0,0,0,0,0,4,-145,-152,-1.5(+130),8,-110,7.5,-120
429,905,V,SDG,N MARGEVICIUS -L,1,0,0,0,0,0,0,0,0,1,125,150,+1.5(-145),8.5,-110,9,-110
429,906,H,ATL,M SOROKA -R,0,0,2,0,1,0,0,0,x,3,-145,-160,-1.5(+125),8.5,-110,9,-110
429,907,V,COL,K FREELAND -L,0,0,0,0,0,1,0,0,0,1,115,-105,+1.5(-195),8.5,-110,8.5,-120
429,908,H,MIL,Z DAVIES -R,4,0,1,0,0,0,0,0,x,5,-135,-105,-1.5(+166),8.5,-110,8.5,100
429,909,V,LAD,K MAEDA -R,0,0,0,0,0,2,0,0,0,2,-145,-150,-1.5(+105),7.5,-110,8,-110
429,910,H,SFO,J SAMARDZIJA -R,0,0,0,0,0,0,3,0,x,3,125,140,+1.5(-125),7.5,-110,8,-110
429,911,V,OAK,F MONTAS -R,0,4,0,0,0,0,0,0,0,4,120,124,+1.5(-165),9,-110,9,-120
429,912,H,BOS,E RODRIGUEZ -L,0,0,6,0,1,0,1,1,x,9,-140,-134,-1.5(+144),9,-110,9,100
429,913,V,HOU,J VERLANDER -R,0,0,0,0,0,0,0,0,0,0,-170,-165,-1.5(-115),8,-110,8,-110
429,914,H,MIN,J ODORIZZI -R,0,0,1,0,0,0,0,0,x,1,148,155,+1.5(-105),8,-110,8,-110
429,915,V,BAL,J MEANS -L,0,0,1,0,0,1,0,1,0,3,115,118,+1.5(-180),8.5,-110,8.5,-110
429,916,H,CWS,M BANUELOS -L,0,2,2,0,0,0,1,0,x,5,-135,-128,-1.5(+155),8.5,-110,8.5,-110
429,917,V,TAM,R STANEK -R,1,3,0,0,1,0,0,1,2,8,-125,-148,-1.5(-109),8.5,-110,8.5,-115
429,918,H,KAN,B KELLER -R,0,0,3,0,0,0,1,0,1,5,105,138,+1.5(-111),8.5,-110,8.5,-105
430,951,V,STL,A WAINWRIGHT -R,0,0,0,3,0,0,0,0,0,3,-110,-118,-1.5(+125),9,-110,9.5,-125
430,952,H,WAS,A SANCHEZ -R,0,0,2,0,0,0,0,0,0,2,-110,108,+1.5(-145),9,-110,9.5,105
430,953,V,CIN,L CASTILLO -R,0,0,0,0,0,1,0,0,2,3,-120,-106,-1.5(+154),8,-110,7.5,-115
430,954,H,NYM,J VARGAS -L,0,0,1,0,0,0,1,1,0,4,100,-104,+1.5(-177),8,-110,7.5,-105
430,955,V,SDG,C PADDACK -R,1,0,1,0,0,2,0,0,0,4,-105,100,+1.5(-220),8.5,-110,8.5,-120
430,956,H,ATL,J TEHERAN -R,0,2,0,0,0,0,0,1,0,3,-115,-110,-1.5(+184),8.5,-110,8.5,100
430,957,V,COL,G MARQUEZ -R,0,0,0,0,0,0,0,0,3,3,-115,-107,-1.5(+143),8.5,-110,8,-115
430,958,H,MIL,J CHACIN -R,0,0,0,0,0,1,3,0,x,4,-105,-103,+1.5(-163),8.5,-110,8,-105
430,959,V,LAD,W BUEHLER -R,0,0,0,3,0,6,1,0,0,10,-170,-145,-1.5(+120),7.5,-110,7,-125
430,960,H,SFO,D POMERANZ -L,0,1,0,0,0,2,0,0,0,3,148,135,+1.5(-140),7.5,-110,7,105
430,961,V,OAK,A BROOKS -R,0,0,0,0,0,0,0,0,1,1,125,150,+1.5(-125),9.5,-110,9.5,-120
430,962,H,BOS,R PORCELLO -R,1,1,0,2,1,0,0,0,x,5,-145,-160,-1.5(+105),9.5,-110,9.5,100
430,963,V,HOU,G COLE -R,0,0,1,0,2,4,0,4,0,11,-150,-160,-1.5(+105),8.5,-110,7.5,-120
430,964,H,MIN,M PINEDA -R,0,0,0,0,0,0,0,0,0,0,130,150,+1.5(-125),8.5,-110,7.5,100
